event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),product_name,category,city,campaign_name,start_date,end_date,revenue_before,revenue_after,quantity_change,revenue_change
8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,BOGOF,22,73,Atliq_waterproof_Immersion_Rod,Home Appliances,Coimbatore,Diwali,12-11-2023,18-11-2023,22440,74460,51,52020
1f03e5,STVJD-0,CAMP_DIW_01,P13,350,BOGOF,45,157,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Vijayawada,Diwali,12-11-2023,18-11-2023,15750,54950,112,39200
d3227b,STMYS-2,CAMP_DIW_01,P04,290,25% OFF,343,312,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,99470,90480,-31,-8990
731f58,STMYS-0,CAMP_SAN_01,P05,55,25% OFF,28,22,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,1540,1210,-6,-330
98e55f,STBLR-4,CAMP_DIW_01,P06,415,25% OFF,101,90,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,41915,37350,-11,-4565
dee3e9,STCBE-0,CAMP_SAN_01,P03,200,BOGOF,384,1509,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,76800,301800,1125,225000
3.59E+89,STBLR-3,CAMP_SAN_01,P06,415,25% OFF,22,16,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,9130,6640,-6,-2490
4c1375,STHYD-4,CAMP_DIW_01,P10,65,50% OFF,148,196,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,9620,12740,48,3120
480431,STVSK-2,CAMP_SAN_01,P04,370,BOGOF,408,1607,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,150960,594590,1199,443630
6d153f,STHYD-5,CAMP_SAN_01,P15,3000,500 Cashback,122,272,Atliq_Home_Essential_8_Product_Combo,Combo1,Hyderabad,Sankranti,10-01-2024,16-01-2024,366000,816000,150,450000
508621,STCBE-2,CAMP_SAN_01,P02,860,33% OFF,508,751,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,436880,645860,243,208980
1fc58f,STMDU-1,CAMP_SAN_01,P01,172,33% OFF,244,334,Atliq_Masoor_Dal (1KG),Grocery & Staples,Madurai,Sankranti,10-01-2024,16-01-2024,41968,57448,90,15480
a25cbf,STCHE-2,CAMP_DIW_01,P04,290,25% OFF,295,289,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,85550,83810,-6,-1740
adf52a,STBLR-6,CAMP_DIW_01,P14,1020,BOGOF,47,179,Atliq_waterproof_Immersion_Rod,Home Appliances,Bengaluru,Diwali,12-11-2023,18-11-2023,47940,182580,132,134640
c9899d,STTRV-1,CAMP_DIW_01,P02,860,33% OFF,199,300,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Trivandrum,Diwali,12-11-2023,18-11-2023,171140,258000,101,86860
17195,STCHE-4,CAMP_SAN_01,P11,190,50% OFF,45,64,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,8550,12160,19,3610
e875c6,STCBE-2,CAMP_DIW_01,P03,156,25% OFF,225,195,Atliq_Suflower_Oil (1L),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,35100,30420,-30,-4680
69557f,STBLR-1,CAMP_DIW_01,P10,65,50% OFF,106,137,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,6890,8905,31,2015
65f85a,STBLR-7,CAMP_SAN_01,P12,62,50% OFF,58,92,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,3596,5704,34,2108
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25% OFF,25,23,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,1375,1265,-2,-110
491ff2,STVJD-1,CAMP_SAN_01,P12,62,50% OFF,30,42,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,1860,2604,12,744
b7286f,STBLR-5,CAMP_SAN_01,P02,860,33% OFF,507,704,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,436020,605440,197,169420
45512d,STMYS-3,CAMP_SAN_01,P04,370,BOGOF,336,1434,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mysuru,Sankranti,10-01-2024,16-01-2024,124320,530580,1098,406260
edac38,STBLR-1,CAMP_DIW_01,P11,190,50% OFF,70,93,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,13300,17670,23,4370
4572a3,STCHE-1,CAMP_SAN_01,P11,190,50% OFF,48,55,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,9120,10450,7,1330
896c2a,STTRV-0,CAMP_DIW_01,P04,290,25% OFF,180,171,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Trivandrum,Diwali,12-11-2023,18-11-2023,52200,49590,-9,-2610
308de6,STMDU-2,CAMP_DIW_01,P01,172,33% OFF,225,279,Atliq_Masoor_Dal (1KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,38700,47988,54,9288
4fc1b2,STCHE-2,CAMP_DIW_01,P08,1190,BOGOF,47,165,Atliq_Double_Bedsheet_set,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,55930,196350,118,140420
a7fecb,STBLR-1,CAMP_SAN_01,P03,200,BOGOF,361,963,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,72200,192600,602,120400
8564bb,STVSK-4,CAMP_SAN_01,P04,370,BOGOF,291,762,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,107670,281940,471,174270
11ea6f,STMDU-2,CAMP_DIW_01,P04,290,25% OFF,271,243,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,78590,70470,-28,-8120
cca40f,STBLR-1,CAMP_SAN_01,P12,62,50% OFF,73,102,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,4526,6324,29,1798
f97b6d,STMLR-2,CAMP_DIW_01,P07,300,BOGOF,33,115,Atliq_Curtains,Home Care,Mangalore,Diwali,12-11-2023,18-11-2023,9900,34500,82,24600
69a3d2,STTRV-1,CAMP_SAN_01,P08,1190,BOGOF,24,92,Atliq_Double_Bedsheet_set,Home Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,28560,109480,68,80920
bdfb7d,STHYD-4,CAMP_SAN_01,P05,55,25% OFF,16,15,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,880,825,-1,-55
30f1c0,STVJD-1,CAMP_SAN_01,P07,300,BOGOF,22,88,Atliq_Curtains,Home Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,6600,26400,66,19800
390df2,STBLR-0,CAMP_SAN_01,P06,415,25% OFF,31,26,Atliq_Fusion_Container_Set_of_3,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,12865,10790,-5,-2075
e0844a,STTRV-1,CAMP_DIW_01,P10,65,50% OFF,64,80,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Trivandrum,Diwali,12-11-2023,18-11-2023,4160,5200,16,1040
0a0062,STHYD-4,CAMP_DIW_01,P12,62,50% OFF,110,146,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,6820,9052,36,2232
886ef2,STMLR-2,CAMP_DIW_01,P08,1190,BOGOF,22,73,Atliq_Double_Bedsheet_set,Home Care,Mangalore,Diwali,12-11-2023,18-11-2023,26180,86870,51,60690
2ef46d,STMDU-0,CAMP_DIW_01,P02,860,33% OFF,278,430,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,239080,369800,152,130720
52d20e,STHYD-1,CAMP_DIW_01,P10,65,50% OFF,134,156,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8710,10140,22,1430
785811,STCHE-0,CAMP_SAN_01,P10,50,25% OFF,25,20,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Chennai,Sankranti,10-01-2024,16-01-2024,1250,1000,-5,-250
3952a0,STHYD-2,CAMP_SAN_01,P13,350,BOGOF,114,441,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Sankranti,10-01-2024,16-01-2024,39900,154350,327,114450
ed2257,STBLR-2,CAMP_DIW_01,P01,172,33% OFF,358,529,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,61576,90988,171,29412
02c389,STBLR-8,CAMP_DIW_01,P12,62,50% OFF,120,159,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Bengaluru,Diwali,12-11-2023,18-11-2023,7440,9858,39,2418
a937e8,STMDU-3,CAMP_SAN_01,P14,1020,BOGOF,87,347,Atliq_waterproof_Immersion_Rod,Home Appliances,Madurai,Sankranti,10-01-2024,16-01-2024,88740,353940,260,265200
aabcfb,STVSK-3,CAMP_SAN_01,P02,860,33% OFF,345,438,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,296700,376680,93,79980
5f8870,STMYS-1,CAMP_DIW_01,P13,350,BOGOF,70,270,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Mysuru,Diwali,12-11-2023,18-11-2023,24500,94500,200,70000
e207f7,STCHE-1,CAMP_DIW_01,P11,190,50% OFF,77,83,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,14630,15770,6,1140
9154f0,STCHE-4,CAMP_DIW_01,P11,190,50% OFF,91,123,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Chennai,Diwali,12-11-2023,18-11-2023,17290,23370,32,6080
e24a3a,STVSK-1,CAMP_DIW_01,P07,300,BOGOF,49,170,Atliq_Curtains,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,14700,51000,121,36300
8c62ba,STVSK-0,CAMP_DIW_01,P01,172,33% OFF,161,265,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,27692,45580,104,17888
835bbe,STHYD-4,CAMP_SAN_01,P09,90,25% OFF,54,49,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,4860,4410,-5,-450
4fe9ba,STVSK-2,CAMP_DIW_01,P07,300,BOGOF,45,150,Atliq_Curtains,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,13500,45000,105,31500
e2c5f7,STTRV-0,CAMP_DIW_01,P08,1190,BOGOF,31,102,Atliq_Double_Bedsheet_set,Home Care,Trivandrum,Diwali,12-11-2023,18-11-2023,36890,121380,71,84490
8f66c3,STMLR-1,CAMP_SAN_01,P01,172,33% OFF,126,175,Atliq_Masoor_Dal (1KG),Grocery & Staples,Mangalore,Sankranti,10-01-2024,16-01-2024,21672,30100,49,8428
9871ea,STVSK-1,CAMP_SAN_01,P10,50,25% OFF,25,18,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,1250,900,-7,-350
b27f2a,STBLR-6,CAMP_SAN_01,P10,50,25% OFF,37,30,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1850,1500,-7,-350
e88818,STCHE-7,CAMP_DIW_01,P06,415,25% OFF,82,79,Atliq_Fusion_Container_Set_of_3,Home Care,Chennai,Diwali,12-11-2023,18-11-2023,34030,32785,-3,-1245
eae379,STVJD-0,CAMP_DIW_01,P01,172,33% OFF,161,231,Atliq_Masoor_Dal (1KG),Grocery & Staples,Vijayawada,Diwali,12-11-2023,18-11-2023,27692,39732,70,12040
8937eb,STCHE-1,CAMP_DIW_01,P03,156,25% OFF,357,317,Atliq_Suflower_Oil (1L),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,55692,49452,-40,-6240
718bb4,STHYD-2,CAMP_DIW_01,P12,62,50% OFF,129,165,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,7998,10230,36,2232
6f3721,STMDU-3,CAMP_SAN_01,P13,350,BOGOF,118,464,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Madurai,Sankranti,10-01-2024,16-01-2024,41300,162400,346,121100
366c89,STMDU-3,CAMP_SAN_01,P06,415,25% OFF,25,20,Atliq_Fusion_Container_Set_of_3,Home Care,Madurai,Sankranti,10-01-2024,16-01-2024,10375,8300,-5,-2075
a304b6,STHYD-3,CAMP_DIW_01,P03,156,25% OFF,285,222,Atliq_Suflower_Oil (1L),Grocery & Staples,Hyderabad,Diwali,12-11-2023,18-11-2023,44460,34632,-63,-9828
32d8f2,STCHE-5,CAMP_SAN_01,P05,55,25% OFF,31,26,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Chennai,Sankranti,10-01-2024,16-01-2024,1705,1430,-5,-275
2f0b42,STVSK-1,CAMP_SAN_01,P01,172,33% OFF,213,302,Atliq_Masoor_Dal (1KG),Grocery & Staples,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,36636,51944,89,15308
c0929c,STHYD-0,CAMP_SAN_01,P05,55,25% OFF,18,14,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,990,770,-4,-220
86196b,STTRV-0,CAMP_SAN_01,P06,415,25% OFF,13,11,Atliq_Fusion_Container_Set_of_3,Home Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,5395,4565,-2,-830
e621c9,STMLR-0,CAMP_SAN_01,P11,190,50% OFF,27,39,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Mangalore,Sankranti,10-01-2024,16-01-2024,5130,7410,12,2280
bb77b1,STMYS-3,CAMP_DIW_01,P14,1020,BOGOF,54,206,Atliq_waterproof_Immersion_Rod,Home Appliances,Mysuru,Diwali,12-11-2023,18-11-2023,55080,210120,152,155040
811007,STBLR-9,CAMP_SAN_01,P05,55,25% OFF,27,25,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1485,1375,-2,-110
c405b3,STCBE-2,CAMP_DIW_01,P04,290,25% OFF,252,221,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Coimbatore,Diwali,12-11-2023,18-11-2023,73080,64090,-31,-8990
2.36E+34,STMDU-1,CAMP_DIW_01,P11,190,50% OFF,52,65,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,9880,12350,13,2470
1490b8,STMDU-2,CAMP_SAN_01,P04,370,BOGOF,361,1397,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Madurai,Sankranti,10-01-2024,16-01-2024,133570,516890,1036,383320
cc5ed4,STMYS-2,CAMP_DIW_01,P03,156,25% OFF,444,395,Atliq_Suflower_Oil (1L),Grocery & Staples,Mysuru,Diwali,12-11-2023,18-11-2023,69264,61620,-49,-7644
583386,STBLR-9,CAMP_SAN_01,P08,1190,BOGOF,63,254,Atliq_Double_Bedsheet_set,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,74970,302260,191,227290
ebc2d2,STVSK-4,CAMP_DIW_01,P06,415,25% OFF,70,53,Atliq_Fusion_Container_Set_of_3,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,29050,21995,-17,-7055
7d3d63,STCHE-1,CAMP_DIW_01,P13,350,BOGOF,68,205,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Chennai,Diwali,12-11-2023,18-11-2023,23800,71750,137,47950
6ebca9,STTRV-0,CAMP_SAN_01,P13,350,BOGOF,60,240,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Trivandrum,Sankranti,10-01-2024,16-01-2024,21000,84000,180,63000
48d526,STCHE-7,CAMP_SAN_01,P15,3000,500 Cashback,115,332,Atliq_Home_Essential_8_Product_Combo,Combo1,Chennai,Sankranti,10-01-2024,16-01-2024,345000,996000,217,651000
716abd,STMYS-1,CAMP_SAN_01,P08,1190,BOGOF,54,238,Atliq_Double_Bedsheet_set,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,64260,283220,184,218960
fa0c0c,STCBE-1,CAMP_DIW_01,P13,350,BOGOF,40,132,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Coimbatore,Diwali,12-11-2023,18-11-2023,14000,46200,92,32200
c15780,STVJD-1,CAMP_SAN_01,P04,370,BOGOF,183,708,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Vijayawada,Sankranti,10-01-2024,16-01-2024,67710,261960,525,194250
e17280,STVSK-2,CAMP_DIW_01,P08,1190,BOGOF,38,129,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,45220,153510,91,108290
388a78,STMDU-0,CAMP_SAN_01,P03,200,BOGOF,307,1277,Atliq_Suflower_Oil (1L),Grocery & Staples,Madurai,Sankranti,10-01-2024,16-01-2024,61400,255400,970,194000
e116d8,STVSK-4,CAMP_DIW_01,P12,62,50% OFF,98,133,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,6076,8246,35,2170
9cf38e,STCBE-3,CAMP_SAN_01,P09,90,25% OFF,40,32,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Coimbatore,Sankranti,10-01-2024,16-01-2024,3600,2880,-8,-720
e97ac0,STTRV-0,CAMP_SAN_01,P12,62,50% OFF,22,30,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,1364,1860,8,496
02fe6a,STMLR-1,CAMP_DIW_01,P04,290,25% OFF,152,133,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Mangalore,Diwali,12-11-2023,18-11-2023,44080,38570,-19,-5510
a34aa4,STBLR-5,CAMP_DIW_01,P03,156,25% OFF,369,332,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,57564,51792,-37,-5772
7f1521,STMYS-1,CAMP_SAN_01,P05,55,25% OFF,19,14,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,1045,770,-5,-275
8d14e2,STBLR-8,CAMP_DIW_01,P05,55,25% OFF,105,82,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,5775,4510,-23,-1265
7a22bc,STBLR-6,CAMP_DIW_01,P01,172,33% OFF,283,492,Atliq_Masoor_Dal (1KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,48676,84624,209,35948
32c24e,STBLR-8,CAMP_DIW_01,P02,860,33% OFF,392,568,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,337120,488480,176,151360
966652,STCBE-3,CAMP_DIW_01,P05,55,25% OFF,64,55,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Coimbatore,Diwali,12-11-2023,18-11-2023,3520,3025,-9,-495
acaff0,STHYD-0,CAMP_DIW_01,P12,62,50% OFF,133,195,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,8246,12090,62,3844
b91c31,STMYS-1,CAMP_DIW_01,P05,55,25% OFF,89,71,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Mysuru,Diwali,12-11-2023,18-11-2023,4895,3905,-18,-990
05e55f,STBLR-0,CAMP_SAN_01,P03,200,BOGOF,415,1759,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,83000,351800,1344,268800
108d5a,STCBE-0,CAMP_DIW_01,P14,1020,BOGOF,29,101,Atliq_waterproof_Immersion_Rod,Home Appliances,Coimbatore,Diwali,12-11-2023,18-11-2023,29580,103020,72,73440
160abb,STCBE-3,CAMP_SAN_01,P02,860,33% OFF,336,534,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Coimbatore,Sankranti,10-01-2024,16-01-2024,288960,459240,198,170280
613571,STTRV-1,CAMP_DIW_01,P15,3000,500 Cashback,168,514,Atliq_Home_Essential_8_Product_Combo,Combo1,Trivandrum,Diwali,12-11-2023,18-11-2023,504000,1542000,346,1038000
fea4be,STMYS-3,CAMP_SAN_01,P07,300,BOGOF,30,129,Atliq_Curtains,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,9000,38700,99,29700
d33301,STHYD-0,CAMP_DIW_01,P05,55,25% OFF,98,88,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Diwali,12-11-2023,18-11-2023,5390,4840,-10,-550
675714,STCBE-3,CAMP_DIW_01,P13,350,BOGOF,61,201,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Coimbatore,Diwali,12-11-2023,18-11-2023,21350,70350,140,49000
4cefe1,STMYS-1,CAMP_DIW_01,P12,62,50% OFF,127,185,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,7874,11470,58,3596
34395c,STBLR-0,CAMP_DIW_01,P15,3000,500 Cashback,434,1514,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1302000,4542000,1080,3240000
90b5b0,STBLR-3,CAMP_SAN_01,P05,55,25% OFF,25,18,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,1375,990,-7,-385
6e79d3,STBLR-2,CAMP_SAN_01,P04,370,BOGOF,373,1439,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Bengaluru,Sankranti,10-01-2024,16-01-2024,138010,532430,1066,394420
79bfae,STMYS-2,CAMP_DIW_01,P10,65,50% OFF,134,182,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Mysuru,Diwali,12-11-2023,18-11-2023,8710,11830,48,3120
5202ed,STBLR-4,CAMP_DIW_01,P03,156,25% OFF,306,275,Atliq_Suflower_Oil (1L),Grocery & Staples,Bengaluru,Diwali,12-11-2023,18-11-2023,47736,42900,-31,-4836
e31e72,STHYD-4,CAMP_SAN_01,P10,50,25% OFF,33,31,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1650,1550,-2,-100
3131b7,STMYS-3,CAMP_SAN_01,P09,90,25% OFF,54,45,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Mysuru,Sankranti,10-01-2024,16-01-2024,4860,4050,-9,-810
d134e0,STBLR-3,CAMP_DIW_01,P15,3000,500 Cashback,442,1365,Atliq_Home_Essential_8_Product_Combo,Combo1,Bengaluru,Diwali,12-11-2023,18-11-2023,1326000,4095000,923,2769000
605f5e,STVJD-0,CAMP_DIW_01,P06,415,25% OFF,52,50,Atliq_Fusion_Container_Set_of_3,Home Care,Vijayawada,Diwali,12-11-2023,18-11-2023,21580,20750,-2,-830
d622c3,STHYD-0,CAMP_SAN_01,P10,50,25% OFF,25,20,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1250,1000,-5,-250
fc3573,STMYS-2,CAMP_SAN_01,P08,1190,BOGOF,61,163,Atliq_Double_Bedsheet_set,Home Care,Mysuru,Sankranti,10-01-2024,16-01-2024,72590,193970,102,121380
d4b484,STHYD-2,CAMP_DIW_01,P10,65,50% OFF,140,186,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Hyderabad,Diwali,12-11-2023,18-11-2023,9100,12090,46,2990
9c5d5a,STMDU-1,CAMP_DIW_01,P02,860,33% OFF,308,455,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Madurai,Diwali,12-11-2023,18-11-2023,264880,391300,147,126420
1507,STMDU-3,CAMP_DIW_01,P09,110,50% OFF,57,61,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Madurai,Diwali,12-11-2023,18-11-2023,6270,6710,4,440
91fec3,STMYS-1,CAMP_DIW_01,P06,415,25% OFF,101,79,Atliq_Fusion_Container_Set_of_3,Home Care,Mysuru,Diwali,12-11-2023,18-11-2023,41915,32785,-22,-9130
66c422,STBLR-5,CAMP_DIW_01,P07,300,BOGOF,66,227,Atliq_Curtains,Home Care,Bengaluru,Diwali,12-11-2023,18-11-2023,19800,68100,161,48300
0e888c,STVSK-3,CAMP_DIW_01,P02,860,33% OFF,274,334,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Visakhapatnam,Diwali,12-11-2023,18-11-2023,235640,287240,60,51600
fe72b2,STHYD-3,CAMP_SAN_01,P13,350,BOGOF,133,337,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Hyderabad,Sankranti,10-01-2024,16-01-2024,46550,117950,204,71400
baecfe,STVJD-0,CAMP_SAN_01,P12,62,50% OFF,31,43,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Vijayawada,Sankranti,10-01-2024,16-01-2024,1922,2666,12,744
261bd6,STCHE-0,CAMP_DIW_01,P02,860,33% OFF,308,452,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Chennai,Diwali,12-11-2023,18-11-2023,264880,388720,144,123840
85e08f,STVSK-4,CAMP_DIW_01,P08,1190,BOGOF,50,152,Atliq_Double_Bedsheet_set,Home Care,Visakhapatnam,Diwali,12-11-2023,18-11-2023,59500,180880,102,121380
73564c,STBLR-5,CAMP_SAN_01,P11,190,50% OFF,43,63,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Bengaluru,Sankranti,10-01-2024,16-01-2024,8170,11970,20,3800
316f12,STHYD-6,CAMP_SAN_01,P05,55,25% OFF,33,27,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,1815,1485,-6,-330
eb3ac8,STHYD-0,CAMP_SAN_01,P06,415,25% OFF,42,34,Atliq_Fusion_Container_Set_of_3,Home Care,Hyderabad,Sankranti,10-01-2024,16-01-2024,17430,14110,-8,-3320
930325,STTRV-0,CAMP_SAN_01,P09,90,25% OFF,31,28,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Trivandrum,Sankranti,10-01-2024,16-01-2024,2790,2520,-3,-270
292d0a,STMDU-0,CAMP_SAN_01,P01,172,33% OFF,219,304,Atliq_Masoor_Dal (1KG),Grocery & Staples,Madurai,Sankranti,10-01-2024,16-01-2024,37668,52288,85,14620
